word,control_count,control_share,max_anchor_system,max_anchor_count,max_anchor_share,control_vs_max_anchor_ratio,share_gap,scenarios_control_present,scenario_win_count,scenario_term
layer,140,0.000547,AC15,406,0.001332,0.410716,-0.000785,2,0,True
downtime,147,0.000574,AC15,427,0.001401,0.410042,-0.000826,2,0,False
slas,84,0.000328,AC15P,252,0.000802,0.409151,-0.000474,2,0,False
readiness,49,0.000191,AC15P,147,0.000468,0.409151,-0.000277,1,0,True
condition,42,0.000164,AC15P,126,0.000401,0.409151,-0.000237,2,0,False
persistent,28,0.000109,AC15P,84,0.000267,0.409151,-0.000158,1,0,False
connection,21,0.000082,AC15P,63,0.000201,0.409151,-0.000119,1,0,False
symbols,21,0.000082,AC15P,63,0.000201,0.409151,-0.000119,1,0,False
activities,14,0.000055,AC15P,42,0.000134,0.409151,-0.000079,1,0,False
decline,14,0.000055,AC15P,42,0.000134,0.409151,-0.000079,1,0,False
firmware,14,0.000055,AC15P,42,0.000134,0.409151,-0.000079,1,0,False
indicators,14,0.000055,AC15P,42,0.000134,0.409151,-0.000079,1,0,False
levels,14,0.000055,AC15P,42,0.000134,0.409151,-0.000079,2,0,False
mislead,14,0.000055,AC15P,42,0.000134,0.409151,-0.000079,1,0,False
accessible,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
assign,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
coercion,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
contents,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
conversational,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
detectors,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
endless,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
experienced,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
footing,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
forgets,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
gather,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
implying,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
intentional,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
locking,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
loved,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
medication,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
optionality,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
possibilities,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
prepayments,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
protest,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
reassuring,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
reliant,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
sectors,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
straightforward,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
superseding,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
tiers,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
ugly,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
unaffordable,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
unique,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
upkeep,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
violations,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
volunteer,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
winner,7,0.000027,AC15P,21,0.000067,0.409151,-0.000040,1,0,False
active,91,0.000356,AC15,266,0.000873,0.407473,-0.000517,3,0,False
decided,28,0.000109,HYBRID_3_5,77,0.000270,0.405268,-0.000161,1,0,False
md,28,0.000109,HYBRID_3_5,77,0.000270,0.405268,-0.000161,1,0,False
action,35,0.000137,HYBRID_3_5,98,0.000344,0.398031,-0.000207,3,0,False
comms,84,0.000328,AC15,252,0.000827,0.397025,-0.000499,1,0,False
ntp,28,0.000109,AC15,84,0.000276,0.397025,-0.000166,1,0,False
contingency,21,0.000082,AC15,63,0.000207,0.397025,-0.000125,2,0,False
maintainability,21,0.000082,AC15,63,0.000207,0.397025,-0.000125,1,0,False
mature,21,0.000082,AC15,63,0.000207,0.397025,-0.000125,1,0,False
border,14,0.000055,AC15,42,0.000138,0.397025,-0.000083,1,0,False
concretely,14,0.000055,AC15,42,0.000138,0.397025,-0.000083,2,0,False
contingencies,14,0.000055,AC15,42,0.000138,0.397025,-0.000083,1,0,False
extension,14,0.000055,AC15,42,0.000138,0.397025,-0.000083,2,0,False
hasn,14,0.000055,AC15,42,0.000138,0.397025,-0.000083,1,0,False
identified,14,0.000055,AC15,42,0.000138,0.397025,-0.000083,2,0,False
layers,14,0.000055,AC15,42,0.000138,0.397025,-0.000083,1,0,False
mix,14,0.000055,AC15,42,0.000138,0.397025,-0.000083,1,0,False
office,14,0.000055,AC15,42,0.000138,0.397025,-0.000083,1,0,False
panic,14,0.000055,AC15,42,0.000138,0.397025,-0.000083,1,0,False
rank,14,0.000055,AC15,42,0.000138,0.397025,-0.000083,1,0,False
aggressive,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
anchors,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
blame,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
bounding,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
cac,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
categorization,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
charter,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
child,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
colleague,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
dashboards,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
declined,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
detectable,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
disappear,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
encode,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
exceed,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
extractive,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
folder,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
holidays,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
house,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
incidence,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
narrows,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
nervous,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
notices,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
offline,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
omit,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
praise,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
reflect,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
restoration,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
skills,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
supersedes,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
thin,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
threaten,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
trace,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
unconfirmed,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
vision,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
withdrawal,7,0.000027,AC15,21,0.000069,0.397025,-0.000042,1,0,False
planning,49,0.000191,AC15P,154,0.000490,0.390553,-0.000299,2,0,False
cause,56,0.000219,HYBRID_SEMANTIC,168,0.000561,0.390165,-0.000342,3,0,False
occur,35,0.000137,HYBRID_SEMANTIC,105,0.000351,0.390165,-0.000214,2,0,False
auditable,28,0.000109,HYBRID_SEMANTIC,84,0.000280,0.390165,-0.000171,2,0,False
round,28,0.000109,HYBRID_SEMANTIC,84,0.000280,0.390165,-0.000171,1,0,False
affects,21,0.000082,HYBRID_SEMANTIC,63,0.000210,0.390165,-0.000128,2,0,False
causes,21,0.000082,HYBRID_SEMANTIC,63,0.000210,0.390165,-0.000128,2,0,False
reasons,21,0.000082,HYBRID_SEMANTIC,63,0.000210,0.390165,-0.000128,2,0,False
contexts,14,0.000055,HYBRID_SEMANTIC,42,0.000140,0.390165,-0.000086,1,0,False
fertility,14,0.000055,HYBRID_SEMANTIC,42,0.000140,0.390165,-0.000086,1,0,False
great,14,0.000055,HYBRID_SEMANTIC,42,0.000140,0.390165,-0.000086,1,0,False
group,14,0.000055,HYBRID_SEMANTIC,42,0.000140,0.390165,-0.000086,1,0,False
insulting,14,0.000055,HYBRID_SEMANTIC,42,0.000140,0.390165,-0.000086,1,0,False
needing,14,0.000055,HYBRID_SEMANTIC,42,0.000140,0.390165,-0.000086,2,0,False
repeatedly,14,0.000055,HYBRID_SEMANTIC,42,0.000140,0.390165,-0.000086,2,0,False
banking,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
came,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
compressed,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
disconfirming,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
display,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
eliminated,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
everyone,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
experiences,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
forth,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
heading,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
heat,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
helping,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
holds,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
injecting,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
invest,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
limit,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
mention,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
merely,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
nights,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
opportunities,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
pathways,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
properties,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
reading,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
reassurance,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
reciprocal,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
reinforcement,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
situations,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
started,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
steadiness,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
stereotype,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
strategically,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
surfaces,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
tech,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
toggles,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
went,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
wire,7,0.000027,HYBRID_SEMANTIC,21,0.000070,0.390165,-0.000043,1,0,False
enforce,42,0.000164,AC15P,133,0.000423,0.387616,-0.000259,2,0,False
date,70,0.000274,HYBRID_3_5,203,0.000712,0.384306,-0.000438,4,0,False
probability,98,0.000383,AC15P,315,0.001003,0.381874,-0.000620,3,0,False
uptime,98,0.000383,AC15,308,0.001010,0.378979,-0.000628,2,0,False
roads,42,0.000164,AC15,133,0.000436,0.376129,-0.000272,1,0,False
near,77,0.000301,AC15,245,0.000804,0.374338,-0.000503,3,0,False
bounded,119,0.000465,AC15P,392,0.001248,0.372619,-0.000783,2,0,False
too,49,0.000191,HYBRID_3_5,147,0.000515,0.371495,-0.000324,3,0,False
surface,35,0.000137,HYBRID_3_5,105,0.000368,0.371495,-0.000231,2,0,False
hospital,28,0.000109,HYBRID_3_5,84,0.000295,0.371495,-0.000185,1,0,False
cadence,21,0.000082,HYBRID_3_5,63,0.000221,0.371495,-0.000139,1,0,False
deliverable,21,0.000082,HYBRID_3_5,63,0.000221,0.371495,-0.000139,1,0,False
embed,21,0.000082,HYBRID_3_5,63,0.000221,0.371495,-0.000139,1,0,False
reasonable,21,0.000082,HYBRID_3_5,63,0.000221,0.371495,-0.000139,1,0,False
reviewable,21,0.000082,HYBRID_3_5,63,0.000221,0.371495,-0.000139,1,0,False
selective,21,0.000082,HYBRID_3_5,63,0.000221,0.371495,-0.000139,1,0,False
activation,14,0.000055,HYBRID_3_5,42,0.000147,0.371495,-0.000093,1,0,False
block,14,0.000055,HYBRID_3_5,42,0.000147,0.371495,-0.000093,2,0,False
covenant,14,0.000055,HYBRID_3_5,42,0.000147,0.371495,-0.000093,1,0,False
deeper,14,0.000055,HYBRID_3_5,42,0.000147,0.371495,-0.000093,2,0,False
hosted,14,0.000055,HYBRID_3_5,42,0.000147,0.371495,-0.000093,1,0,True
layering,14,0.000055,HYBRID_3_5,42,0.000147,0.371495,-0.000093,1,0,False
negotiation,14,0.000055,HYBRID_3_5,42,0.000147,0.371495,-0.000093,1,0,False
pii,14,0.000055,HYBRID_3_5,42,0.000147,0.371495,-0.000093,1,0,False
visas,14,0.000055,HYBRID_3_5,42,0.000147,0.371495,-0.000093,1,0,False
waivers,14,0.000055,HYBRID_3_5,42,0.000147,0.371495,-0.000093,1,0,False
agency,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
ago,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
aid,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
anxious,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
attend,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
breakers,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
cellular,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
comfortably,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
command,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
compliant,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
compression,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
correctly,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
differently,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
engine,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
fall,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
gaps,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
however,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
inconvenient,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
join,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
kinds,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
nearest,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
normally,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
passed,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
postmortem,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
powerful,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
refusing,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
respected,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
surfaced,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
though,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
tmc,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
traceability,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
upset,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
visibility,7,0.000027,HYBRID_3_5,21,0.000074,0.371495,-0.000046,1,0,False
incidents,63,0.000246,AC15,203,0.000666,0.369644,-0.000420,3,0,False
mttr,42,0.000164,AC15P,140,0.000446,0.368236,-0.000282,1,0,False
governed,28,0.000109,AC15,91,0.000299,0.366485,-0.000189,1,0,False
structural,35,0.000137,HYBRID_SEMANTIC,112,0.000374,0.365779,-0.000237,2,0,False
verified,56,0.000219,AC15P,189,0.000602,0.363689,-0.000383,2,0,False
measurable,35,0.000137,AC15P,119,0.000379,0.361015,-0.000242,3,0,False
otherwise,35,0.000137,AC15P,119,0.000379,0.361015,-0.000242,3,0,False
fails,28,0.000109,HYBRID_SEMANTIC,91,0.000304,0.360152,-0.000194,2,0,False
working,49,0.000191,AC15P,168,0.000535,0.358007,-0.000343,3,0,False
ga,119,0.000465,HYBRID_3_5,371,0.001301,0.357477,-0.000836,1,0,False
testing,63,0.000246,AC15,210,0.000689,0.357323,-0.000443,4,0,False
agreed,21,0.000082,AC15,70,0.000230,0.357323,-0.000148,2,0,False
intersection,21,0.000082,AC15,70,0.000230,0.357323,-0.000148,1,0,False
requests,21,0.000082,AC15,70,0.000230,0.357323,-0.000148,3,0,False
such,21,0.000082,AC15,70,0.000230,0.357323,-0.000148,2,0,False
descend,42,0.000164,HYBRID_3_5,133,0.000466,0.351943,-0.000302,1,0,False
corridor,84,0.000328,HYBRID_SEMANTIC,280,0.000935,0.351148,-0.000607,2,0,False
delayed,21,0.000082,HYBRID_SEMANTIC,70,0.000234,0.351148,-0.000152,2,0,False
setup,21,0.000082,HYBRID_SEMANTIC,70,0.000234,0.351148,-0.000152,2,0,False
engineers,56,0.000219,AC15P,196,0.000624,0.350701,-0.000405,2,0,False
dangerous,14,0.000055,AC15P,49,0.000156,0.350701,-0.000101,2,0,False
doubt,14,0.000055,AC15P,49,0.000156,0.350701,-0.000101,2,0,False
funds,14,0.000055,AC15P,49,0.000156,0.350701,-0.000101,1,0,False
largely,14,0.000055,AC15P,49,0.000156,0.350701,-0.000101,2,0,False
legally,14,0.000055,AC15P,49,0.000156,0.350701,-0.000101,1,0,False
siblings,14,0.000055,AC15P,49,0.000156,0.350701,-0.000101,1,0,False
states,14,0.000055,AC15P,49,0.000156,0.350701,-0.000101,2,0,False
frame,21,0.000082,AC15,72,0.000236,0.347397,-0.000154,2,0,False
capped,49,0.000191,AC15P,175,0.000557,0.343687,-0.000366,2,0,False
matter,49,0.000191,HYBRID_SEMANTIC,168,0.000561,0.341394,-0.000369,2,0,False
pause,28,0.000109,AC15,98,0.000322,0.340307,-0.000212,2,0,False
decays,14,0.000055,AC15,49,0.000161,0.340307,-0.000106,1,0,False
far,14,0.000055,AC15,49,0.000161,0.340307,-0.000106,2,0,False
honesty,14,0.000055,AC15,49,0.000161,0.340307,-0.000106,1,0,False
interim,14,0.000055,AC15,49,0.000161,0.340307,-0.000106,1,0,False
problems,14,0.000055,AC15,49,0.000161,0.340307,-0.000106,2,0,False
metadata,49,0.000191,HYBRID_3_5,161,0.000565,0.339191,-0.000373,1,0,False
unbounded,42,0.000164,AC15P,154,0.000490,0.334760,-0.000326,1,0,False
link,21,0.000082,AC15P,77,0.000245,0.334760,-0.000163,1,0,False
warmth,21,0.000082,AC15P,77,0.000245,0.334760,-0.000163,1,0,False
speed,28,0.000109,HYBRID_SEMANTIC,98,0.000327,0.334427,-0.000218,1,0,False
caregiver,14,0.000055,HYBRID_SEMANTIC,49,0.000164,0.334427,-0.000109,1,0,False
meaningfully,14,0.000055,HYBRID_SEMANTIC,49,0.000164,0.334427,-0.000109,1,0,False
optionally,14,0.000055,HYBRID_SEMANTIC,49,0.000164,0.334427,-0.000109,1,0,False
promising,14,0.000055,HYBRID_SEMANTIC,49,0.000164,0.334427,-0.000109,2,0,False
recover,14,0.000055,HYBRID_SEMANTIC,49,0.000164,0.334427,-0.000109,2,0,False
signature,14,0.000055,HYBRID_SEMANTIC,49,0.000164,0.334427,-0.000109,1,0,False
slate,14,0.000055,HYBRID_SEMANTIC,49,0.000164,0.334427,-0.000109,1,0,False
targeted,14,0.000055,HYBRID_SEMANTIC,49,0.000164,0.334427,-0.000109,1,0,False
nuisance,21,0.000082,HYBRID_3_5,70,0.000245,0.334346,-0.000163,1,0,False
aware,35,0.000137,AC15,126,0.000413,0.330854,-0.000277,2,0,False
mode,147,0.000574,AC15,532,0.001745,0.329113,-0.001171,4,0,False
approve,28,0.000109,AC15P,105,0.000334,0.327321,-0.000225,2,0,False
robust,28,0.000109,AC15P,105,0.000334,0.327321,-0.000225,3,0,False
boundary,35,0.000137,AC15P,133,0.000423,0.323014,-0.000287,3,0,False
days,77,0.000301,AC15P,294,0.000936,0.321476,-0.000635,4,0,False
ordinary,49,0.000191,AC15,182,0.000597,0.320674,-0.000406,1,0,False
duration,21,0.000082,HYBRID_SEMANTIC,77,0.000257,0.319226,-0.000175,1,0,False
injected,21,0.000082,HYBRID_SEMANTIC,77,0.000257,0.319226,-0.000175,1,0,False
residual,21,0.000082,HYBRID_SEMANTIC,77,0.000257,0.319226,-0.000175,1,0,False
sentence,21,0.000082,HYBRID_SEMANTIC,77,0.000257,0.319226,-0.000175,2,0,False
traces,21,0.000082,HYBRID_SEMANTIC,77,0.000257,0.319226,-0.000175,1,0,False
accountable,14,0.000055,HYBRID_3_5,49,0.000172,0.318425,-0.000117,1,0,False
disruptions,14,0.000055,HYBRID_3_5,49,0.000172,0.318425,-0.000117,1,0,False
diversity,14,0.000055,HYBRID_3_5,49,0.000172,0.318425,-0.000117,1,0,False
marry,14,0.000055,HYBRID_3_5,49,0.000172,0.318425,-0.000117,1,0,False
detour,28,0.000109,AC15,105,0.000344,0.317620,-0.000235,1,0,False
recovery,63,0.000246,HYBRID_3_5,224,0.000785,0.313449,-0.000539,2,0,False
aborts,28,0.000109,HYBRID_SEMANTIC,105,0.000351,0.312132,-0.000241,1,0,False
text,49,0.000191,HYBRID_3_5,175,0.000614,0.312056,-0.000422,2,0,False
anchoring,35,0.000137,HYBRID_SEMANTIC,133,0.000444,0.308025,-0.000307,1,0,False
finances,56,0.000219,HYBRID_3_5,203,0.000712,0.307444,-0.000493,1,0,False
flights,35,0.000137,AC15P,140,0.000446,0.306863,-0.000309,1,0,False
tax,28,0.000109,AC15P,112,0.000357,0.306863,-0.000247,2,0,False
world,21,0.000082,AC15P,84,0.000267,0.306863,-0.000185,2,0,False
agreements,14,0.000055,AC15P,56,0.000178,0.306863,-0.000124,1,0,False
breach,14,0.000055,AC15P,56,0.000178,0.306863,-0.000124,1,0,False
compare,14,0.000055,AC15P,56,0.000178,0.306863,-0.000124,2,0,False
designed,14,0.000055,AC15P,56,0.000178,0.306863,-0.000124,1,0,False
flexibility,14,0.000055,AC15P,56,0.000178,0.306863,-0.000124,2,0,False
lives,14,0.000055,AC15P,56,0.000178,0.306863,-0.000124,2,0,False
measure,14,0.000055,AC15P,56,0.000178,0.306863,-0.000124,2,0,False
proportional,14,0.000055,AC15P,56,0.000178,0.306863,-0.000124,1,0,False
resolves,14,0.000055,AC15P,56,0.000178,0.306863,-0.000124,1,0,False
supervision,14,0.000055,AC15P,56,0.000178,0.306863,-0.000124,1,0,False
achievable,7,0.000027,AC15P,28,0.000089,0.306863,-0.000062,1,0,False
acquisition,7,0.000027,AC15P,28,0.000089,0.306863,-0.000062,1,0,False
centered,7,0.000027,AC15P,28,0.000089,0.306863,-0.000062,1,0,False
closing,7,0.000027,AC15P,28,0.000089,0.306863,-0.000062,1,0,False
conclusions,7,0.000027,AC15P,28,0.000089,0.306863,-0.000062,1,0,False
continuous,7,0.000027,AC15P,28,0.000089,0.306863,-0.000062,1,0,False
describing,7,0.000027,AC15P,28,0.000089,0.306863,-0.000062,1,0,False
favor,7,0.000027,AC15P,28,0.000089,0.306863,-0.000062,1,0,False
importing,7,0.000027,AC15P,28,0.000089,0.306863,-0.000062,1,0,False
